,obsid,designation,obsdate,lmjd,planid,spid,fiberid,ra,dec,snru,snrg,snrr,snri,snrz,objtype,class,subclass,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,t_info,rv,rv_err,logg,logg_err,teff,teff_err,feh,feh_err,totalCounts,B,V,R,I,BV,BR,BI,VR,VI,RI,Ha,Hb,Hg,filename
1560,714019,J232506.21+322841.3,2011-10-27,55862.0,B6202,14.0,19.0,351.275915,32.478146,1.48,9.33,18.63,30.06,19.45,Star,STAR,F9,ugrizjh,18.13,16.47,15.82,15.54,15.41,14.46,14.0,PILOT,Obj,SDSS_S_Y,,-43.5,18.63,4.682,0.133,5668.32,44.61,0.211,0.241,206615.15625,-4.58825737238,-4.56390172243,-4.3203535676,-3.88511151075,-0.0243556499481,-0.267903804779,-0.703145861626,-0.243548154831,-0.678790211678,-0.435242056847,2.54778772952,2.05574368781,1.30877052445,spec-55862-B6202_sp14-019.fits
1561,714021,J232320.77+322333.1,2011-10-27,55862.0,B6202,14.0,21.0,350.836577,32.39254,8.02,58.59,69.81,87.53,67.46,Star,STAR,G5,ugrizjh,17.35,15.3,14.46,14.15,13.97,12.93,12.36,PILOT,Obj,SDSS_S_Y,,-80.99,10.41,2.526,0.325,4787.42,20.51,-1.08,0.213,963395.1875,-6.1005872488,-6.18608832359,-6.07339859009,-5.75247526169,0.085501074791,-0.0271886587143,-0.348111987114,-0.112689733505,-0.433613061905,-0.3209233284,1.16472413855,0.490601043323,2.30406712959,spec-55862-B6202_sp14-021.fits
1562,714022,J232413.87+321720.8,2011-10-27,55862.0,B6202,14.0,22.0,351.057822,32.289135,1.97,16.67,21.27,28.74,19.97,Star,STAR,G5,ugrizjh,18.83,17.0,16.19,15.91,15.72,14.72,14.3,PILOT,Obj,SDSS_S_Y,,-35.15,15.69,3.82,0.671,5222.13,242.23,-0.49,0.626,191530.6875,-4.34264063835,-4.44062978029,-4.3309083581,-4.00789052248,0.0979891419411,-0.0117322802544,-0.334750115871,-0.109721422195,-0.432739257812,-0.323017835617,1.10609322083,0.838584105394,2.3591683354,spec-55862-B6202_sp14-022.fits
1563,714024,J232318.59+321941.9,2011-10-27,55862.0,B6202,14.0,24.0,350.827464,32.32832,2.22,18.69,23.75,32.78,22.45,Star,STAR,G5,ugrizjh,18.16,16.32,15.61,15.32,15.19,14.23,13.82,PILOT,Obj,SDSS_S_Y,,-74.04,11.65,3.836,0.627,5198.39,215.0,-0.404,0.549,236399.5,-4.62867587805,-4.6720212698,-4.53726798296,-4.15478527546,0.0433453917503,-0.0914078950882,-0.473890602589,-0.134753286839,-0.517235994339,-0.3824827075,1.59035868976,0.566271323949,5.65446193392,spec-55862-B6202_sp14-024.fits
1564,714027,J232239.12+312759.1,2011-10-27,55862.0,B6202,14.0,27.0,350.663008,31.466427,2.54,23.36,35.15,57.28,41.39,Star,STAR,F9,ugrizjh,17.6,15.91,15.22,14.92,14.75,13.78,13.39,PILOT,Obj,SDSS_S_Y,,-4.45,10.91,4.499,0.484,5685.44,178.22,-0.2,0.404,505394.34375,-5.47950148582,-5.49129545689,-5.34288108349,-4.98640954494,0.0117939710617,-0.136620402336,-0.49309194088,-0.148414373398,-0.504885911942,-0.356471538544,2.12793992328,1.71567405994,4.47385723547,spec-55862-B6202_sp14-027.fits
1565,714031,J232257.42+312450.6,2011-10-27,55862.0,B6202,14.0,31.0,350.7392652,31.4140721,2.0,8.11,10.95,15.43,9.16,FS,STAR,A2V,ugriz,17.98,16.73,16.58,16.55,16.55,99.0,99.0,PILOT,F-Std,,,-144.6,11.21,4.622,0.407,8392.38,448.84,-1.523,1.478,178076.28125,-4.71872329712,-4.19826209545,-3.81201535463,-3.16093444824,-0.520461201668,-0.906707942486,-1.55778884888,-0.386246740818,-1.03732764721,-0.651080906391,2.24529725524,3.10198626152,10.1503547462,spec-55862-B6202_sp14-031.fits
1566,714034,J232407.62+312244.5,2011-10-27,55862.0,B6202,14.0,34.0,351.031772,31.379047,6.05,53.08,65.8,92.06,69.23,Star,STAR,G5,ugrizjh,17.1,15.36,14.64,14.45,14.21,13.24,12.75,PILOT,Obj,SDSS_S_Y,,7.26,10.4,4.141,0.512,5163.72,121.67,-0.652,0.36,914952.875,-6.10370218754,-6.13940477371,-5.99236130714,-5.65359413624,0.035702586174,-0.111340880394,-0.4501080513,-0.147043466568,-0.485810637474,-0.338767170906,1.6253343991,1.17220907362,3.16451207917,spec-55862-B6202_sp14-034.fits
1567,714038,J232243.06+313304.0,2011-10-27,55862.0,B6202,14.0,38.0,350.679432,31.551121,5.74,37.21,37.84,44.46,30.93,Star,STAR,F9,ugrizjh,17.59,16.0,15.35,15.08,15.01,14.04,13.65,PILOT,Obj,SDSS_S_Y,,-80.54,18.46,2.315,0.867,4893.38,217.53,-1.757,0.605,341637.6875,-5.04363059998,-5.04809439182,-4.88930553198,-4.51094031334,0.00446379184723,-0.154325067997,-0.532690286636,-0.158788859844,-0.537154078484,-0.378365218639,2.04377211615,0.151268446526,2.38064222691,spec-55862-B6202_sp14-038.fits
1568,714039,J232307.58+313634.4,2011-10-27,55862.0,B6202,14.0,39.0,350.781611,31.609571,3.2,36.71,51.41,76.21,59.53,Star,STAR,G5,ugrizjh,18.01,15.61,14.67,14.25,14.02,12.89,12.36,PILOT,Obj,SDSS_S_Y,,-38.43,9.6,2.459,0.649,4795.18,129.14,-0.495,0.399,713550.75,-5.62446832657,-5.88145077229,-5.83435714245,-5.58507859707,0.256982445717,0.20988881588,-0.0393897294998,-0.047093629837,-0.296372175217,-0.24927854538,0.981288333536,0.833968876869,0.998318648433,spec-55862-B6202_sp14-039.fits
1569,714040,J232252.31+313133.3,2011-10-27,55862.0,B6202,14.0,40.0,350.717978,31.525917,2.68,17.68,28.56,40.71,25.41,Star,STAR,F2,ugrizjh,16.56,15.15,14.63,14.39,14.27,13.38,13.03,PILOT,Obj,SDSS_S_Y,,-45.97,20.45,4.421,0.531,6162.23,233.15,-0.104,0.578,295668.0,-5.0724375248,-4.90649431944,-4.62750583887,-4.07178759575,-0.165943205357,-0.444931685925,-1.00064992905,-0.278988480568,-0.83470672369,-0.555718243122,2.66861124294,2.72188612452,6.65727432068,spec-55862-B6202_sp14-040.fits
1570,714044,J232236.21+312948.6,2011-10-27,55862.0,B6202,14.0,44.0,350.650881,31.496843,1.59,11.42,15.95,22.92,15.15,Star,STAR,K3,ugrizjh,19.75,17.51,16.53,16.16,15.93,14.88,14.25,PILOT,Obj,SDSS_S_Y,,-73.44,11.77,4.366,0.378,4902.83,165.48,-0.297,0.475,135624.25,-3.85864943266,-4.06846106052,-4.07204896212,-3.71905505657,0.209811627865,0.213399529457,-0.139594376087,0.00358790159225,-0.349406003952,-0.352993905544,1.12752510725,0.679724949691,3.38057130883,spec-55862-B6202_sp14-044.fits
1571,714046,J232413.04+313006.4,2011-10-27,55862.0,B6202,14.0,46.0,351.054367,31.501795,3.85,42.27,55.36,79.0,58.03,Star,STAR,G5,ugrizjh,18.11,15.83,14.91,14.57,14.37,13.38,12.8,PILOT,Obj,SDSS_S_Y,,-54.71,8.05,3.314,0.475,4970.12,123.63,-0.266,0.311,621299.8125,-5.60804784298,-5.75137674809,-5.61875998974,-5.29456913471,0.143328905106,0.010712146759,-0.313478708267,-0.132616758347,-0.456807613373,-0.324190855026,1.16070484903,1.01733307078,1.84288110724,spec-55862-B6202_sp14-046.fits
1572,714047,J232359.72+313342.6,2011-10-27,55862.0,B6202,14.0,47.0,350.998835,31.56185,1.34,18.71,30.49,55.8,39.89,Star,STAR,K5,ugrizjh,19.12,16.57,15.46,15.05,14.81,13.72,13.12,PILOT,Obj,SDSS_S_Y,,22.08,6.56,4.472,0.221,4496.71,78.79,-0.046,0.227,344108.09375,-4.73766893148,-5.05358636379,-5.13880729675,-4.9006319046,0.315917432308,0.401138365269,0.162962973118,0.0852209329605,-0.15295445919,-0.238175392151,0.864279753001,1.55724909025,1.97600101458,spec-55862-B6202_sp14-047.fits
1573,714049,J232335.06+313421.3,2011-10-27,55862.0,B6202,14.0,49.0,350.89609,31.572586,10.77,81.13,97.36,-9999.0,77.58,Star,STAR,G5,ugrizjh,16.15,14.44,13.69,13.51,13.27,12.29,11.86,PILOT,Obj,SDSS_S_Y,,-48.91,7.82,4.678,0.41,5333.96,105.26,-0.359,0.306,1847647.625,-6.93932116032,-6.97282969952,-6.83693170547,-6.00993692875,0.0335085391998,-0.102389454842,-0.929384231567,-0.135897994041,-0.962892770767,-0.826994776726,1.73671824962,1.26468678008,5.04687417459,spec-55862-B6202_sp14-049.fits
1574,714050,J232220.84+313135.5,2011-10-27,55862.0,B6202,14.0,50.0,350.586866,31.526548,5.23,33.45,58.39,93.63,63.24,Star,STAR,F5,ugrizjh,16.45,15.09,14.45,14.26,14.14,13.17,12.87,PILOT,Obj,SDSS_S_Y,,-205.05,13.75,4.289,0.49,6057.59,165.14,-0.449,0.389,1061470.5,-6.52048230171,-6.36679947376,-6.12075746059,-4.46914494038,-0.15368282795,-0.399724841118,-2.05133736134,-0.246042013168,-1.89765453339,-1.65161252022,1.6897364439,1.18594876635,2.47678778207,spec-55862-B6202_sp14-050.fits
1575,714053,J232655.02+313018.1,2011-10-27,55862.0,B6202,14.0,53.0,351.729252,31.505047,2.05,19.31,46.07,62.64,43.1,Star,STAR,G5,ugrizjh,17.95,16.19,15.5,15.24,15.15,14.25,13.77,PILOT,Obj,SDSS_S_Y,,-41.14,5.96,4.776,0.263,5250.83,84.87,0.602,0.171,448855.34375,-5.47884523869,-5.44094562531,-4.91205245256,-4.91301774979,-0.0378996133804,-0.566792786121,-0.565827488899,-0.528893172741,-0.527927875519,0.000965297222137,1.56413687396,1.78788444335,3.54410440624,spec-55862-B6202_sp14-053.fits
1576,714054,J232544.70+314110.3,2011-10-27,55862.0,B6202,14.0,54.0,351.436253,31.686216,8.6,60.53,-9999.0,-9999.0,-9999.0,Star,STAR,F9,ugrizjh,15.86,14.31,13.69,13.96,13.34,12.42,12.02,PILOT,Obj,SDSS_S_Y,,-54.36,8.05,4.521,0.462,5708.4,139.71,0.164,0.286,2384460.0,-7.26559817791,-7.19195127487,-6.94369614124,-6.55309855938,-0.073646903038,-0.321902036667,-0.71249961853,-0.248255133629,-0.638852715492,-0.390597581863,1.88870305783,1.56027987511,5.61123869059,spec-55862-B6202_sp14-054.fits
1577,714056,J232630.62+312441.9,2011-10-27,55862.0,B6202,14.0,56.0,351.627602,31.411657,2.74,32.1,57.84,94.44,69.43,Star,STAR,G5,ugrizjh,17.66,15.73,14.94,14.62,14.46,13.47,12.94,PILOT,Obj,SDSS_S_Y,,-8.95,8.16,3.257,0.56,5068.71,129.7,-0.072,0.338,766603.0,-5.87953567505,-6.00443124771,-5.84516584873,-5.50207257271,0.124895572662,-0.0343698263168,-0.377463102341,-0.159265398979,-0.502358675003,-0.343093276024,1.48428970976,1.50958795564,4.54794561869,spec-55862-B6202_sp14-056.fits
1578,714057,J232645.96+312816.5,2011-10-27,55862.0,B6202,14.0,57.0,351.691509,31.47127,3.11,40.98,54.63,85.2,61.14,Star,STAR,K1,ugrizjh,18.01,15.86,15.04,14.72,14.6,13.59,13.07,PILOT,Obj,SDSS_S_Y,,-11.47,7.46,4.485,0.356,5008.48,105.0,-0.025,0.28,592699.125,-5.59585213661,-5.69411098957,-5.57388186455,-5.22400796413,0.0982588529587,-0.0219702720642,-0.371844172478,-0.120229125023,-0.470103025436,-0.349873900414,1.37894520087,1.03279769057,5.72998547707,spec-55862-B6202_sp14-057.fits
1579,714058,J232557.40+314141.4,2011-10-27,55862.0,B6202,14.0,58.0,351.489193,31.694834,3.54,24.36,32.19,50.88,32.72,Star,STAR,F5,ugrizjh,17.54,16.18,15.74,15.57,15.52,14.65,14.29,PILOT,Obj,SDSS_S_Y,,-66.64,14.01,4.238,0.546,6088.88,217.87,-0.197,0.461,416932.1875,-5.45869231224,-5.26240706444,-4.94776904583,-4.49098795652,-0.196285247803,-0.510923266411,-0.967704355717,-0.314638018608,-0.771419107914,-0.456781089306,2.37319489891,1.65407921407,4.40842900968,spec-55862-B6202_sp14-058.fits
1580,714059,J232552.07+313731.4,2011-10-27,55862.0,B6202,14.0,59.0,351.466979,31.625404,1.97,17.35,27.05,45.64,30.96,Star,STAR,G5,ugrizjh,18.43,16.61,15.92,15.67,15.54,14.57,14.12,PILOT,Obj,SDSS_S_Y,,-36.76,13.34,4.471,0.565,5361.71,197.96,0.02,0.495,293661.03125,-4.89252239466,-4.95278000832,-4.764778018,-4.38754290342,0.0602576136589,-0.127744376659,-0.504979491234,-0.188001990318,-0.565237104893,-0.377235114574,1.60680095096,1.70912602278,6.40345038821,spec-55862-B6202_sp14-059.fits
1581,714061,J232629.18+313130.5,2011-10-27,55862.0,B6202,14.0,61.0,351.621607,31.525141,4.7,43.38,77.57,-9999.0,88.36,Star,STAR,G5,ugrizjh,16.86,15.1,14.46,14.31,14.07,13.17,12.73,PILOT,Obj,SDSS_S_Y,,-61.38,6.44,4.46,0.411,5578.48,112.0,0.56,0.211,1178638.25,-6.5042090416,-6.4649194479,-6.19162917137,-5.79275131226,-0.0392895936966,-0.312579870224,-0.71145772934,-0.273290276527,-0.672168135643,-0.398877859116,1.4523449314,1.49339353531,5.25834819423,spec-55862-B6202_sp14-061.fits
1582,714063,J232641.37+313834.5,2011-10-27,55862.0,B6202,14.0,63.0,351.67238,31.64292,2.79,19.42,26.78,40.3,24.76,Star,STAR,F2,ugrizjh,17.54,16.25,15.73,15.58,15.49,14.65,14.26,PILOT,Obj,SDSS_S_Y,,-24.73,18.01,3.868,0.614,5945.43,250.64,-0.297,0.517,295957.78125,-5.13234734535,-4.89539116621,-4.53369259834,-4.00461822748,-0.236956179142,-0.598654747009,-1.12772911787,-0.361698567867,-0.890772938728,-0.529074370861,2.448079698,2.7447130598,2.81838242382,spec-55862-B6202_sp14-063.fits
1583,714066,J232540.19+312903.2,2011-10-27,55862.0,B6202,14.0,66.0,351.417468,31.484236,2.22,21.29,31.2,52.36,34.94,Star,STAR,G5,ugrizjh,18.23,16.41,15.68,15.41,15.26,14.35,13.93,PILOT,Obj,SDSS_S_Y,,-41.8,12.02,4.469,0.523,5467.63,190.05,0.165,0.4,356827.25,-5.10057449341,-5.14771878719,-4.97402876616,-4.59888905287,0.0471442937851,-0.126545727253,-0.50168544054,-0.173690021038,-0.548829734325,-0.375139713287,1.57921178554,0.839857596343,2.26993037878,spec-55862-B6202_sp14-066.fits
1584,714068,J232606.85+313818.6,2011-10-27,55862.0,B6202,14.0,68.0,351.528557,31.638514,0.0,6.55,12.76,23.83,15.34,Star,STAR,K3,ugrizjh,19.85,17.5,16.56,16.23,16.02,14.92,14.42,PILOT,Obj,SDSS_S_Y,,-42.67,8.87,4.737,0.316,4700.45,150.05,0.262,0.365,94297.84375,-3.45674306154,-3.70797634125,-3.67519766092,-3.35210859776,0.251233279705,0.21845459938,-0.104634463787,-0.0327786803246,-0.355867743492,-0.323089063168,0.947255765022,1.87560665751,-0.203843883495,spec-55862-B6202_sp14-068.fits
1585,714069,J232613.94+312927.0,2011-10-27,55862.0,B6202,14.0,69.0,351.558092,31.490849,3.45,24.16,40.52,67.27,46.68,Star,STAR,G2,ugrizjh,17.31,15.97,15.34,15.06,14.92,13.99,13.5,PILOT,Obj,SDSS_S_Y,,-330.98,17.61,3.444,0.889,5333.9,210.04,-1.232,0.596,509988.375,-5.54545164108,-5.49392461777,-5.26487112045,-4.91188406944,-0.0515270233154,-0.28058052063,-0.63356757164,-0.229053497314,-0.582040548325,-0.35298705101,-0.687164577861,0.552936006252,-3.45739408088,spec-55862-B6202_sp14-069.fits
1586,714071,J232644.57+314153.8,2011-10-27,55862.0,B6202,14.0,71.0,351.685744,31.698286,10.78,53.02,63.81,93.87,60.87,Star,STAR,F5,ugrizjh,16.19,15.04,14.71,14.62,14.57,13.78,13.49,PILOT,Obj,SDSS_S_Y,,1.75,15.69,4.198,0.375,6583.72,161.45,-0.329,0.36,1108264.75,-6.64998352528,-6.26036524773,-5.83341538906,-5.28793036938,-0.38961827755,-0.816568136215,-1.3620531559,-0.426949858665,-0.972434878349,-0.545485019684,2.78737307182,2.42964374315,4.53680567553,spec-55862-B6202_sp14-071.fits
1587,714073,J232544.05+313645.5,2011-10-27,55862.0,B6202,14.0,73.0,351.433581,31.61265,3.73,30.03,44.25,70.19,47.71,Star,STAR,G2,ugrizjh,17.18,15.75,15.2,15.01,14.9,14.08,13.7,PILOT,Obj,SDSS_S_Y,,-26.05,11.07,4.504,0.487,5946.96,175.32,0.017,0.354,604039.25,-5.81194877625,-5.69771707058,-5.4107183218,-4.97828871012,-0.114231705666,-0.401230454445,-0.833660066128,-0.286998748779,-0.719428360462,-0.432429611683,2.3456079076,2.05702380595,4.03984777895,spec-55862-B6202_sp14-073.fits
1588,714076,J232754.84+320836.6,2011-10-27,55862.0,B6202,14.0,76.0,351.978523,32.143501,18.74,86.34,-9999.0,-9999.0,-9999.0,Star,STAR,F5,ugrizjh,15.46,14.19,13.89,13.77,13.76,12.99,12.78,PILOT,Obj,SDSS_S_Y,,-37.76,12.58,4.205,0.339,6780.78,135.41,-0.084,0.282,2808520.5,-7.63306796551,-7.28176295757,-6.8898242712,-6.36957764626,-0.351305007935,-0.743243694305,-1.26349031925,-0.391938686371,-0.912185311317,-0.520246624947,2.76469473631,2.72711241857,5.52100055726,spec-55862-B6202_sp14-076.fits
1589,714077,J232831.46+321421.5,2011-10-27,55862.0,B6202,14.0,77.0,352.131118,32.239326,4.96,36.91,56.88,92.8,66.69,Star,STAR,G0,ugrizjh,16.59,15.32,14.77,14.58,14.48,13.6,13.21,PILOT,Obj,SDSS_S_Y,,-5.82,9.98,4.642,0.444,5901.95,148.13,-0.017,0.322,1039016.625,-6.4335089922,-6.25612020493,-5.98059892654,-5.53803324699,-0.17738878727,-0.452910065651,-0.895475745201,-0.275521278381,-0.718086957932,-0.44256567955,2.158089757,1.87676494989,4.06168010458,spec-55862-B6202_sp14-077.fits
1590,714078,J232724.12+322551.3,2011-10-27,55862.0,B6202,14.0,78.0,351.850512,32.430923,2.09,16.91,18.63,24.12,17.42,Star,STAR,G5,ugrizjh,19.46,17.52,16.59,16.19,15.97,14.92,14.49,PILOT,Obj,SDSS_S_Y,,-49.66,18.53,2.654,0.725,4942.96,277.93,-1.324,0.688,140405.578125,-3.95140588284,-4.05199915171,-3.97790879011,-3.78007799387,0.100593268871,0.0265029072762,-0.171327888966,-0.0740903615952,-0.271921157837,-0.197830796242,1.66088757714,0.898751841515,0.221341639618,spec-55862-B6202_sp14-078.fits
1591,714079,J232706.36+321125.8,2011-10-27,55862.0,B6202,14.0,79.0,351.77651,32.19051,1.22,10.08,16.74,30.48,24.14,Star,STAR,K7,ugrizjh,20.43,17.76,16.36,15.73,15.33,14.24,13.53,PILOT,Obj,SDSS_S_Y,,-52.92,11.36,4.568,0.243,3913.41,63.32,-0.991,0.539,152443.21875,-3.67237001657,-4.06885653734,-4.21978473663,-4.21760708094,0.396486520767,0.547414720058,0.545237064362,0.150928199291,0.148750543594,-0.00217765569687,0.615897138186,1.1936008743,2.56580354785,spec-55862-B6202_sp14-079.fits
1592,714080,J232808.67+321040.6,2011-10-27,55862.0,B6202,14.0,80.0,352.036143,32.177956,4.72,39.9,83.53,-9999.0,-9999.0,Star,STAR,F9,ugrizjh,16.49,14.83,14.19,14.82,13.84,12.91,12.58,PILOT,Obj,SDSS_S_Y,,-14.82,14.0,4.245,0.732,5676.99,204.42,0.481,0.478,1514634.75,-6.75135433674,-6.72327458858,-6.47921621799,-6.09275341034,-0.0280797481537,-0.272138118744,-0.658600926399,-0.24405837059,-0.630521178246,-0.386462807655,2.01470453544,2.30037340371,4.20827271369,spec-55862-B6202_sp14-080.fits
1593,714081,J232758.28+321347.3,2011-10-27,55862.0,B6202,14.0,81.0,351.992856,32.229832,9.87,59.79,91.12,-9999.0,-9999.0,Star,STAR,G2,ugrizjh,15.57,14.27,13.73,13.49,13.4,12.49,12.12,PILOT,Obj,SDSS_S_Y,,-22.48,11.21,4.262,0.517,6033.0,163.38,0.028,0.316,2203181.0,-7.24025070667,-7.07089424133,-6.79285526276,-6.36299550533,-0.16935646534,-0.447395443916,-0.87725520134,-0.278038978577,-0.707898736,-0.429859757423,2.14571559256,2.24334251497,5.07154690094,spec-55862-B6202_sp14-081.fits
1594,714082,J232724.30+322022.3,2011-10-27,55862.0,B6202,14.0,82.0,351.851261,32.339531,2.17,21.39,29.02,44.87,31.07,Star,STAR,G5,ugrizjh,18.53,16.42,15.55,15.26,15.08,14.09,13.58,PILOT,Obj,SDSS_S_Y,,-66.8,10.45,3.715,0.601,5169.22,187.98,-0.165,0.471,284727.40625,-4.78924155235,-4.88009631634,-4.7619754076,-4.42107260227,0.0908547639847,-0.0272661447525,-0.368168950081,-0.118120908737,-0.459023714066,-0.340902805328,1.468891535,1.20704324374,0.486283288939,spec-55862-B6202_sp14-082.fits
1595,714085,J232749.11+320111.8,2011-10-27,55862.0,B6202,14.0,85.0,351.954648,32.019958,6.31,51.05,79.14,-9999.0,95.95,Star,STAR,F9,ugrizjh,16.35,14.88,14.32,14.11,14.03,13.14,12.85,PILOT,Obj,SDSS_S_Y,,-31.87,8.27,4.602,0.453,5762.6,126.4,0.154,0.265,1539080.25,-6.77910625935,-6.7043954134,-6.48384213448,-6.09490990639,-0.0747108459473,-0.29526412487,-0.684196352959,-0.220553278923,-0.609485507011,-0.388932228088,1.83644985233,1.69321978985,3.63412448323,spec-55862-B6202_sp14-085.fits
1596,714086,J232729.83+321635.2,2011-10-27,55862.0,B6202,14.0,86.0,351.874321,32.276459,1.43,16.19,28.77,59.54,48.93,Star,STAR,K7,ugrizjh,20.06,17.13,15.64,14.98,14.61,13.38,12.66,PILOT,Obj,SDSS_S_Y,,-0.43,9.84,4.593,0.247,3920.62,58.89,-0.68,0.43,340681.4375,-4.31130647659,-4.84193265438,-5.17550885677,-5.2528744936,0.530626177788,0.86420238018,0.941568017006,0.333576202393,0.410941839218,0.0773656368256,0.716372229543,0.695413616657,0.0159105773445,spec-55862-B6202_sp14-086.fits
1597,714088,J232638.74+320529.6,2011-10-27,55862.0,B6202,14.0,88.0,351.661451,32.091576,3.16,35.78,46.45,66.8,48.98,Star,STAR,K1,ugrizjh,18.14,16.13,15.29,14.99,14.78,13.8,13.22,PILOT,Obj,SDSS_S_Y,,-1.58,10.56,4.283,0.409,4961.83,115.54,-0.559,0.362,550679.8125,-5.47663033009,-5.57686984539,-5.50716161728,-5.19278883934,0.100239515305,0.0305312871933,-0.283841490746,-0.0697082281113,-0.38408100605,-0.314372777939,1.59461155722,1.08787687477,5.05039802855,spec-55862-B6202_sp14-088.fits
1598,714089,J232655.81+320742.6,2011-10-27,55862.0,B6202,14.0,89.0,351.732563,32.128517,2.25,19.35,42.8,68.56,46.92,Star,STAR,F9,ugrizjh,16.43,14.89,14.29,14.79,13.92,13.08,12.63,PILOT,Obj,SDSS_S_Y,,-21.87,8.11,4.989,0.373,5580.33,135.75,0.077,0.325,558229.25,-5.73286890984,-5.636485219,-5.35471737385,-4.9155497551,-0.096383690834,-0.378151535988,-0.817319154739,-0.281767845154,-0.720935463905,-0.439167618752,2.008897885,2.35036458367,7.10986043669,spec-55862-B6202_sp14-089.fits
1599,714090,J232648.45+321210.4,2011-10-27,55862.0,B6202,14.0,90.0,351.701881,32.202892,2.41,16.97,45.89,77.0,53.63,Star,STAR,F9,ugrizjh,17.12,15.62,14.95,14.69,14.53,13.65,13.2,PILOT,Obj,SDSS_S_Y,,-13.97,8.18,4.765,0.413,5820.42,149.5,0.386,0.279,607795.375,-5.72148501873,-5.75660288334,-5.51748037338,-5.15111923218,0.0351178646088,-0.204004645348,-0.570365786552,-0.239122509956,-0.605483651161,-0.366361141205,1.92544255565,1.66227865953,7.74208084292,spec-55862-B6202_sp14-090.fits
1600,714091,J232727.41+320709.4,2011-10-27,55862.0,B6202,14.0,91.0,351.864239,32.119289,5.12,46.92,76.73,-9999.0,89.65,Star,STAR,F9,ugrizjh,16.55,14.87,14.26,15.41,13.97,13.04,12.64,PILOT,Obj,SDSS_S_Y,,-68.57,6.99,4.412,0.448,5675.96,122.01,0.476,0.227,1192545.75,-6.5314745903,-6.46206617355,-6.19806051254,-5.78954219818,-0.069408416748,-0.333414077759,-0.74193239212,-0.264005661011,-0.672523975372,-0.408518314362,1.88313314831,1.46347134342,5.27039500425,spec-55862-B6202_sp14-091.fits
1601,714092,J232812.63+320736.1,2011-10-27,55862.0,B6202,14.0,92.0,352.052627,32.126713,1.67,11.84,30.59,55.19,36.8,Star,STAR,F9,ugrizjh,17.71,16.14,15.48,15.24,15.09,14.14,13.8,PILOT,Obj,SDSS_S_Y,,38.08,8.24,4.973,0.377,5482.74,152.05,0.095,0.368,343049.8125,-5.04145860672,-5.09536981583,-4.95352774858,-4.62934166193,0.0539112091064,-0.0879308581352,-0.41211694479,-0.141842067242,-0.466028153896,-0.324186086655,2.16296378487,2.91042480692,10.4059122953,spec-55862-B6202_sp14-092.fits
1602,714093,J232639.94+321001.8,2011-10-27,55862.0,B6202,14.0,93.0,351.666425,32.167171,3.4,30.93,36.47,46.59,32.38,Star,STAR,G5,ugrizjh,17.07,15.43,14.74,14.5,14.32,13.41,12.94,PILOT,Obj,SDSS_S_Y,,-26.89,15.55,4.052,0.631,5336.89,192.97,-0.709,0.552,289778.34375,-4.91774529219,-4.96757030487,-4.63985204697,-4.30038124323,0.0498250126839,-0.27789324522,-0.617364048958,-0.327718257904,-0.667189061642,-0.339470803738,2.14100033346,0.628300525729,3.76481913258,spec-55862-B6202_sp14-093.fits
1603,714097,J232737.24+320936.6,2011-10-27,55862.0,B6202,14.0,97.0,351.905196,32.160175,1.76,32.11,49.68,91.11,68.18,Star,STAR,K5,ugrizjh,18.84,16.25,15.11,14.71,14.48,13.33,12.72,PILOT,Obj,SDSS_S_Y,,-22.01,6.85,4.58,0.21,4379.5,65.6,-0.091,0.217,620579.4375,-5.3107637167,-5.65340876579,-5.80127000809,-5.60936033726,0.342645049095,0.490506291389,0.29859662056,0.147861242294,-0.0440484285355,-0.19190967083,0.887802807213,0.541490109618,0.563292910541,spec-55862-B6202_sp14-097.fits
1604,714099,J232654.80+321425.9,2011-10-27,55862.0,B6202,14.0,99.0,351.728361,32.240528,1.92,8.58,21.47,38.8,26.07,Star,STAR,F9,ugrizjh,18.3,16.62,15.91,15.6,15.4,14.44,13.87,PILOT,Obj,SDSS_S_Y,,-134.36,24.9,3.965,1.105,5582.83,283.8,-0.083,0.819,230235.5,-4.54499334097,-4.70884621143,-4.53659325838,-4.2273670435,0.163852870464,-0.0084000825882,-0.317626297474,-0.172252953053,-0.481479167938,-0.309226214886,2.07584039804,1.55148728955,11.0672216141,spec-55862-B6202_sp14-099.fits
1605,714100,J232707.56+322239.8,2011-10-27,55862.0,B6202,14.0,100.0,351.781506,32.377743,1.83,6.94,10.91,17.85,11.71,Star,STAR,F5,ugrizjh,99.0,99.0,99.0,99.0,99.0,14.27,13.94,PILOT,Obj,SDSS_S_Y,,-51.11,32.29,4.53,1.012,6148.68,407.42,-0.523,1.279,119621.046875,-4.11126762629,-3.84313851595,-3.59052509069,-3.12642723322,-0.268129110336,-0.520742535591,-0.984840393066,-0.252613425255,-0.71671128273,-0.464097857475,1.75262809721,3.73345976328,0.548954997211,spec-55862-B6202_sp14-100.fits
