,cAll,cB,cV,cR,cI,lHa,lHb,lHg,FILENAME,DESIG,teff
1577,766603,-5.879535675,-6.004431248,-5.845165849,-5.502072573,1.48428971,1.509587956,4.547945619,spec-55862-B6202_sp14-056.fits,J232630.62+312441.9,5068.71
1578,592699.125,-5.595852137,-5.69411099,-5.573881865,-5.224007964,1.378945201,1.032797691,5.729985477,spec-55862-B6202_sp14-057.fits,J232645.96+312816.5,5008.48
1579,416932.1875,-5.458692312,-5.262407064,-4.947769046,-4.490987957,2.373194899,1.654079214,4.40842901,spec-55862-B6202_sp14-058.fits,J232557.40+314141.4,6088.88
1580,293661.0313,-4.892522395,-4.952780008,-4.764778018,-4.387542903,1.606800951,1.709126023,6.403450388,spec-55862-B6202_sp14-059.fits,J232552.07+313731.4,5361.71
1581,1178638.25,-6.504209042,-6.464919448,-6.191629171,-5.792751312,1.452344931,1.493393535,5.258348194,spec-55862-B6202_sp14-061.fits,J232629.18+313130.5,5578.48
1582,295957.7813,-5.132347345,-4.895391166,-4.533692598,-4.004618227,2.448079698,2.74471306,2.818382424,spec-55862-B6202_sp14-063.fits,J232641.37+313834.5,5945.43
1583,356827.25,-5.100574493,-5.147718787,-4.974028766,-4.598889053,1.579211786,0.839857596,2.269930379,spec-55862-B6202_sp14-066.fits,J232540.19+312903.2,5467.63
1584,94297.84375,-3.456743062,-3.707976341,-3.675197661,-3.352108598,0.947255765,1.875606658,-0.203843883,spec-55862-B6202_sp14-068.fits,J232606.85+313818.6,4700.45
1585,509988.375,-5.545451641,-5.493924618,-5.26487112,-4.911884069,-0.687164578,0.552936006,-3.457394081,spec-55862-B6202_sp14-069.fits,J232613.94+312927.0,5333.9
1586,1108264.75,-6.649983525,-6.260365248,-5.833415389,-5.287930369,2.787373072,2.429643743,4.536805676,spec-55862-B6202_sp14-071.fits,J232644.57+314153.8,6583.72
1587,604039.25,-5.811948776,-5.697717071,-5.410718322,-4.97828871,2.345607908,2.057023806,4.039847779,spec-55862-B6202_sp14-073.fits,J232544.05+313645.5,5946.96
1588,2808520.5,-7.633067966,-7.281762958,-6.889824271,-6.369577646,2.764694736,2.727112419,5.521000557,spec-55862-B6202_sp14-076.fits,J232754.84+320836.6,6780.78
1589,1039016.625,-6.433508992,-6.256120205,-5.980598927,-5.538033247,2.158089757,1.87676495,4.061680105,spec-55862-B6202_sp14-077.fits,J232831.46+321421.5,5901.95
1590,140405.5781,-3.951405883,-4.051999152,-3.97790879,-3.780077994,1.660887577,0.898751842,0.22134164,spec-55862-B6202_sp14-078.fits,J232724.12+322551.3,4942.96
1591,152443.2188,-3.672370017,-4.068856537,-4.219784737,-4.217607081,0.615897138,1.193600874,2.565803548,spec-55862-B6202_sp14-079.fits,J232706.36+321125.8,3913.41
1592,1514634.75,-6.751354337,-6.723274589,-6.479216218,-6.09275341,2.014704535,2.300373404,4.208272714,spec-55862-B6202_sp14-080.fits,J232808.67+321040.6,5676.99
1593,2203181,-7.240250707,-7.070894241,-6.792855263,-6.362995505,2.145715593,2.243342515,5.071546901,spec-55862-B6202_sp14-081.fits,J232758.28+321347.3,6033
1594,284727.4063,-4.789241552,-4.880096316,-4.761975408,-4.421072602,1.468891535,1.207043244,0.486283289,spec-55862-B6202_sp14-082.fits,J232724.30+322022.3,5169.22
1595,1539080.25,-6.779106259,-6.704395413,-6.483842134,-6.094909906,1.836449852,1.69321979,3.634124483,spec-55862-B6202_sp14-085.fits,J232749.11+320111.8,5762.6
1596,340681.4375,-4.311306477,-4.841932654,-5.175508857,-5.252874494,0.71637223,0.695413617,0.015910577,spec-55862-B6202_sp14-086.fits,J232729.83+321635.2,3920.62
1597,550679.8125,-5.47663033,-5.576869845,-5.507161617,-5.192788839,1.594611557,1.087876875,5.050398029,spec-55862-B6202_sp14-088.fits,J232638.74+320529.6,4961.83
1598,558229.25,-5.73286891,-5.636485219,-5.354717374,-4.915549755,2.008897885,2.350364584,7.109860437,spec-55862-B6202_sp14-089.fits,J232655.81+320742.6,5580.33
1599,607795.375,-5.721485019,-5.756602883,-5.517480373,-5.151119232,1.925442556,1.66227866,7.742080843,spec-55862-B6202_sp14-090.fits,J232648.45+321210.4,5820.42
1600,1192545.75,-6.53147459,-6.462066174,-6.198060513,-5.789542198,1.883133148,1.463471343,5.270395004,spec-55862-B6202_sp14-091.fits,J232727.41+320709.4,5675.96
1601,343049.8125,-5.041458607,-5.095369816,-4.953527749,-4.629341662,2.162963785,2.910424807,10.4059123,spec-55862-B6202_sp14-092.fits,J232812.63+320736.1,5482.74
1602,289778.3438,-4.917745292,-4.967570305,-4.639852047,-4.300381243,2.141000333,0.628300526,3.764819133,spec-55862-B6202_sp14-093.fits,J232639.94+321001.8,5336.89
1603,620579.4375,-5.310763717,-5.653408766,-5.801270008,-5.609360337,0.887802807,0.54149011,0.563292911,spec-55862-B6202_sp14-097.fits,J232737.24+320936.6,4379.5
1604,230235.5,-4.544993341,-4.708846211,-4.536593258,-4.227367044,2.075840398,1.55148729,11.06722161,spec-55862-B6202_sp14-099.fits,J232654.80+321425.9,5582.83
1605,119621.0469,-4.111267626,-3.843138516,-3.590525091,-3.126427233,1.752628097,3.733459763,0.548954997,spec-55862-B6202_sp14-100.fits,J232707.56+322239.8,6148.68
1606,145090.4375,-4.097891152,-4.233807921,-3.976911604,-3.574460745,1.988714748,1.272798733,3.377621928,spec-55862-B6202_sp14-101.fits,J232348.53+321120.2,5633.41
1607,1686140.5,-6.85188055,-6.822054386,-6.603815556,-6.246070266,2.083914837,2.342678227,4.994303257,spec-55862-B6202_sp14-104.fits,J232357.14+320645.3,5679.51
1608,615503.75,-5.625574589,-5.724675059,-5.592207909,-5.285739899,1.835071366,1.605726075,3.42041409,spec-55862-B6202_sp14-106.fits,J232402.17+321512.5,5727.29
1609,273320.875,-4.731404781,-4.829385281,-4.723575413,-4.396013319,1.536148019,0.755953834,1.2781274,spec-55862-B6202_sp14-109.fits,J232334.77+321453.6,5260.86
1610,1310212.875,-6.670603752,-6.513960361,-6.229736209,-5.816286802,2.43807541,2.552420453,5.283911274,spec-55862-B6202_sp14-112.fits,J232417.96+315753.5,6210.15
1611,253362.7969,-4.540538192,-4.656148255,-4.709097445,-4.494487941,1.245219464,1.40698704,4.178932205,spec-55862-B6202_sp14-113.fits,J232402.10+315758.0,5002.82
1612,1844989.5,-7.088718414,-6.855064631,-6.535823941,-6.085916758,2.389629356,2.39618867,3.66410805,spec-55862-B6202_sp14-114.fits,J232310.96+320302.2,6305.39
1613,1533836.25,-6.80013895,-6.672930717,-6.442091465,-6.058055758,2.36087605,1.778636123,3.835917037,spec-55862-B6202_sp14-115.fits,J232422.79+320208.3,6027.44
1614,341669.5,-4.93206054,-5.044609308,-4.995453358,-4.703314602,1.234598129,0.937392386,-0.49147689,spec-55862-B6202_sp14-120.fits,J232337.56+315939.9,5076.08
1615,467062.9688,-4.499367774,-5.078008175,-5.568593144,-5.681970716,0.520143822,0.452747245,-0.637026372,spec-55862-B6202_sp14-125.fits,J232311.64+321346.3,3992.15
1616,415167.5,-5.453417301,-5.266616941,-4.955517352,-4.493251145,2.628918224,2.951049395,6.979932569,spec-55862-B6202_sp14-130.fits,J232535.07+320737.6,6211.66
1617,232184.2656,-4.594680667,-4.665792286,-4.529210329,-4.202744067,2.136651661,1.614974586,8.563225067,spec-55862-B6202_sp14-131.fits,J232608.47+321007.2,5618.77
1618,205801.5938,-4.622926414,-4.512465894,-4.251977205,-3.827901185,2.176328053,2.939433898,6.653780851,spec-55862-B6202_sp14-134.fits,J232528.57+321842.2,5764.72
1619,675573.25,-5.775635839,-5.839191675,-5.670569539,-5.320289731,1.727420431,1.546776992,5.466648367,spec-55862-B6202_sp14-137.fits,J232556.97+321107.6,5623.57
1620,820604.1875,-6.092715263,-6.032636762,-5.808958411,-5.429971814,2.066952274,1.870463666,5.124864424,spec-55862-B6202_sp14-139.fits,J232636.85+320832.9,5718.19
1621,601401.4375,-5.867853761,-5.614770651,-5.330873132,-4.900180995,2.571775792,2.530565093,6.369279275,spec-55862-B6202_sp14-141.fits,J232608.98+321621.7,6286.43
1622,220782.6094,-4.523893297,-4.565463662,-4.476750195,-4.191578329,1.894172909,0.243978428,5.917515205,spec-55862-B6202_sp14-142.fits,J232645.18+322110.6,5469.96
1623,469222.9375,-5.421614647,-5.438659191,-5.235731006,-4.861240089,2.058374237,1.225471805,1.438778983,spec-55862-B6202_sp14-144.fits,J232559.55+320917.9,5526.78
1624,133698.2031,-3.707236946,-3.994074762,-4.084157348,-3.917736113,0.808171774,0.416254234,4.743455753,spec-55862-B6202_sp14-146.fits,J232615.43+322632.1,4550.95
1625,164310.1875,-3.937295377,-4.211471677,-4.295148551,-4.135611653,1.209179931,0.234879067,3.69641143,spec-55862-B6202_sp14-152.fits,J232528.90+314405.0,4658.45
1626,152294.5313,-4.062933922,-4.179890156,-4.092039466,-3.826043606,-0.015107405,0.873801484,7.58320868,spec-55862-B6202_sp14-153.fits,J232712.05+315921.6,4878.73
1627,952351.25,-6.407194734,-6.171149611,-5.805996656,-5.300460458,2.552301909,1.987017637,3.971742033,spec-55862-B6202_sp14-154.fits,J232631.20+315743.5,6147.42
1628,836482.125,-6.175121665,-6.044244766,-5.769396424,-5.354247093,2.174505221,1.800857277,5.069622432,spec-55862-B6202_sp14-156.fits,J232639.52+315401.2,5885.83
1629,145029.4375,-4.019758701,-4.132767618,-4.049455225,-3.730922937,1.674609131,1.404444065,4.619957364,spec-55862-B6202_sp14-157.fits,J232732.00+315231.9,4883.65
1630,413977.1563,-5.214303732,-5.257829428,-5.148165822,-4.864301085,1.255004691,0.93128067,4.720552578,spec-55862-B6202_sp14-160.fits,J232656.35+320358.4,5089.01
1631,2445029.75,-7.343508601,-7.213756442,-6.910116076,-6.48981452,1.992850168,2.003107194,5.296174773,spec-55862-B6202_sp14-161.fits,J232704.58+314543.2,5879.97
1632,236205.4844,-4.634962976,-4.639120102,-4.525062144,-4.132504463,1.258618092,0.953957624,0.950971826,spec-55862-B6202_sp14-162.fits,J232531.89+315219.0,5198.56
1633,239956.9375,-4.149297178,-4.552048147,-4.73054111,-4.720405042,-0.149271134,0.776130887,0.927634452,spec-55862-B6202_sp14-163.fits,J232558.81+314552.8,3959.91
1634,921681.625,-6.31588757,-6.084011793,-5.791481733,-5.390363336,2.457781433,2.494569105,5.794570379,spec-55862-B6202_sp14-164.fits,J232733.72+315635.0,6407.18
1635,534440.5,-5.764764547,-5.500512719,-5.180783868,-4.720595479,2.670248031,2.3976876,6.44376865,spec-55862-B6202_sp14-165.fits,J232701.44+315800.5,6256.86
1636,476451.0625,-5.445502996,-5.513939261,-5.275560617,-4.861511588,1.831741518,1.254461941,2.47781725,spec-55862-B6202_sp14-167.fits,J232606.93+314419.5,5454.65
1637,212121.4688,-3.898469508,-4.303206205,-4.62946713,-4.72009778,-3.074446955,-1.708683619,-0.773207052,spec-55862-B6202_sp14-168.fits,J232705.24+320135.0,3855.86
1638,465213.5625,-5.368078947,-5.459729433,-5.213849545,-4.919678867,1.826327673,0.874936881,2.850583496,spec-55862-B6202_sp14-170.fits,J232722.39+314840.0,5215.38
1639,455799.5625,-5.281105042,-5.374563932,-5.300182104,-4.984534979,1.282596587,0.53957307,2.405308063,spec-55862-B6202_sp14-171.fits,J232652.84+315625.6,4800.82
1640,407930.8438,-5.474665761,-5.206776261,-4.860057533,-4.386900067,2.436884482,2.243133926,4.051882826,spec-55862-B6202_sp14-172.fits,J232611.01+315058.2,6407.15
1641,159282.8281,-3.787107766,-4.186627567,-4.341692328,-4.147306681,0.774510684,-0.546762884,5.867932476,spec-55862-B6202_sp14-173.fits,J232613.76+315802.1,4453.17
1642,317399.9375,-4.827320576,-5.020741224,-4.922181368,-4.607558548,1.071531625,0.228566104,3.589647754,spec-55862-B6202_sp14-176.fits,J232456.61+313309.3,4720.69
1643,409044.1563,-5.273848772,-5.24089098,-5.075833797,-4.752865136,2.586459281,2.254326235,5.338464366,spec-55862-B6202_sp14-177.fits,J232456.48+314409.3,5981.72
1644,411174.9375,-5.109259486,-5.271195173,-5.206180811,-4.916931093,1.771087179,0.671676273,3.077261391,spec-55862-B6202_sp14-178.fits,J232512.61+314243.5,5448.58
1645,559874.1875,-5.666543245,-5.604391098,-5.380811691,-5.011357665,2.196177326,1.986232306,4.376494088,spec-55862-B6202_sp14-179.fits,J232517.66+312621.7,6069.24
1646,177783.8594,-3.861322701,-4.256401062,-4.463190138,-4.310881197,1.377141256,-0.284441852,2.341588103,spec-55862-B6202_sp14-180.fits,J232423.71+312533.9,4266.55
1647,769594.1875,-6.024919748,-5.965598822,-5.720641017,-5.332140923,2.271377379,2.20973633,5.862620795,spec-55862-B6202_sp14-181.fits,J232433.71+312521.1,5951.78
1648,225151.6563,-4.27408725,-4.589819014,-4.674529433,-4.448787868,0.825752268,0.893071371,3.807128032,spec-55862-B6202_sp14-187.fits,J232507.60+312528.0,4592.58
1649,164719.3125,-3.976070285,-4.253329933,-4.275023341,-4.043643773,1.157301384,0.593438198,2.206553363,spec-55862-B6202_sp14-188.fits,J232440.98+313657.6,4594.28
1650,720407.875,-5.953418612,-5.902619362,-5.649865866,-5.25980711,2.497966389,2.572647577,7.219082781,spec-55862-B6202_sp14-189.fits,J232449.43+313515.5,6137.72
1651,120167.4375,-3.586557508,-3.92891109,-3.986087739,-3.750682175,1.015822236,0.822849838,-0.692112627,spec-55862-B6202_sp14-191.fits,J232530.88+314110.6,4615.1
1652,284268.6875,-4.857365489,-4.944654107,-4.749459028,-4.36450392,1.824863653,2.220144226,9.255251504,spec-55862-B6202_sp14-193.fits,J232451.47+312600.3,5361.39
1653,333062,-4.84212935,-5.064950585,-5.001776218,-4.717023671,1.59782049,1.420242409,3.817536748,spec-55862-B6202_sp14-194.fits,J232521.55+313849.2,5207.78
1654,243745.7656,-4.358067513,-4.654594362,-4.759260416,-4.534868002,1.121414627,0.639654572,4.401675861,spec-55862-B6202_sp14-197.fits,J232441.14+313347.4,4668.7
1655,258207.0938,-4.700797498,-4.771992862,-4.651008844,-4.319018722,1.696180485,1.384249795,2.81946664,spec-55862-B6202_sp14-198.fits,J232454.16+312305.3,5186.04
1656,178590.3594,-3.736699522,-4.264024198,-4.493606985,-4.396333992,0.916138557,-0.055661521,5.081553366,spec-55862-B6202_sp14-199.fits,J232424.69+313303.1,4415.93
1657,273347.7188,-4.716816247,-4.796625376,-4.744429588,-4.429127276,1.452669591,1.164284862,2.381759442,spec-55862-B6202_sp14-200.fits,J232409.00+314204.0,5047.39
1658,492441.1563,-5.241513848,-5.447638631,-5.450834036,-5.203191638,1.418848819,0.836893771,-0.560917678,spec-55862-B6202_sp14-201.fits,J232528.06+315046.6,4881.45
1659,589497.125,-5.384408832,-5.698155165,-5.661485195,-5.391715169,1.010679978,0.430367011,2.879174021,spec-55862-B6202_sp14-203.fits,J232551.72+315254.7,4698.81
1660,661405.9375,-5.940945148,-5.772458911,-5.470572114,-5.043007731,2.400275546,1.947023124,4.76740871,spec-55862-B6202_sp14-204.fits,J232445.59+314435.0,6166.19
1661,782555.75,-5.753637552,-5.947492719,-5.928578377,-5.675789118,1.006989285,0.534921844,3.058583821,spec-55862-B6202_sp14-205.fits,J232434.99+315344.8,4775.99
1662,670514.125,-5.949035883,-5.757428408,-5.472726822,-5.089387894,1.51987953,2.021570615,5.036051676,spec-55862-B6202_sp14-208.fits,J232525.21+315635.7,5960.07
1663,151950.6719,-4.013655186,-4.186348915,-4.158424735,-3.871777654,1.118534233,-0.06366498,-0.49372823,spec-55862-B6202_sp14-210.fits,J232454.82+315626.9,4744.28
1664,136788.7188,-4.220714569,-4.019827247,-3.797254562,-3.360128403,2.423563492,1.887144192,7.185709778,spec-55862-B6202_sp14-212.fits,J232439.12+315659.7,5687.29
1665,382730.7813,-5.152561665,-5.230423808,-5.066412687,-4.731856287,1.847775783,1.465746135,7.964406479,spec-55862-B6202_sp14-213.fits,J232504.35+320040.5,5671.42
1666,62122.63281,-3.343543112,-3.283579648,-3.031574786,-2.410349846,1.347282004,1.629301084,-2.453724428,spec-55862-B6202_sp14-216.fits,J232542.21+320054.0,5030.15
1667,121015.6953,-3.533217609,-3.888497949,-4.01202172,-3.831837475,0.709888601,-0.59002382,0.691727057,spec-55862-B6202_sp14-217.fits,J232454.39+315351.2,4401.68
1668,1469831.625,-6.396884918,-6.628680825,-6.675853729,-6.414237618,0.58001391,0.898274383,1.733753578,spec-55862-B6202_sp14-218.fits,J232506.94+320522.9,4487.98
1669,459635.8125,-5.402542353,-5.399974585,-5.226897001,-4.867075086,2.080289637,2.299213384,6.779281,spec-55862-B6202_sp14-219.fits,J232515.84+320614.1,5703.98
1670,385376.875,-5.13862133,-5.183701515,-5.075324774,-4.74684298,2.025011717,1.266655849,4.81130391,spec-55862-B6202_sp14-222.fits,J232609.31+320520.7,5272.7
1671,124210.3828,-3.735968471,-3.942913711,-3.978489339,-3.650291264,1.896455425,-0.634454334,-9.344034481,spec-55862-B6202_sp14-223.fits,J232445.62+315114.4,5087.58
1672,310998.375,-4.703920782,-4.960010648,-4.926570058,-4.724265039,1.068020379,1.170181613,2.180980692,spec-55862-B6202_sp14-225.fits,J232608.71+315817.8,4920.5
1673,191123.1563,-4.164230227,-4.400243163,-4.445002675,-4.209370911,1.119655696,1.078776317,3.505524638,spec-55862-B6202_sp14-226.fits,J232425.01+314501.8,4890.83
1674,1029015.875,-6.380784512,-6.259022355,-6.010617614,-5.586063266,2.171942505,1.707803863,3.016343966,spec-55862-B6202_sp14-228.fits,J232242.40+313639.5,5854.53
1675,678814.875,-5.863011479,-5.790551305,-5.615857244,-5.247443914,2.230325016,2.675807764,7.023391428,spec-55862-B6202_sp14-229.fits,J232331.17+314146.6,6008.92
1676,187934.6563,-4.190320075,-4.401646256,-4.41554755,-4.091816247,1.119280146,1.009910559,7.244105582,spec-55862-B6202_sp14-230.fits,J232227.78+314112.3,4828.53
1677,325906.1875,-4.661708772,-5.015697479,-5.064769387,-4.801645577,0.248843404,1.083145455,3.032892226,spec-55862-B6202_sp14-231.fits,J232326.49+315145.1,4558.94
1678,133974.8125,-3.7741974,-3.986116946,-4.080322683,-3.784278035,1.39121988,-0.492180163,6.142600206,spec-55862-B6202_sp14-232.fits,J232343.30+314856.6,4801.98
1679,207585.4219,-4.625422359,-4.483502805,-4.286398888,-3.776974082,2.709636233,2.814821084,8.864564795,spec-55862-B6202_sp14-234.fits,J232303.51+314201.7,6179.93
1680,223326.875,-4.430738389,-4.562239945,-4.55373764,-4.272997975,1.23589256,1.046110496,2.257853928,spec-55862-B6202_sp14-236.fits,J232245.30+315717.1,4940.85
1681,176156.875,-3.754786253,-4.190470278,-4.444712698,-4.362618625,1.163990429,0.116615605,8.734028304,spec-55862-B6202_sp14-237.fits,J232411.96+315512.8,4307.15
1682,301448.6563,-4.958312809,-4.917833209,-4.770462215,-4.365784526,1.910400151,2.374675672,9.650622085,spec-55862-B6202_sp14-238.fits,J232345.09+314447.0,5554.04
1683,831370.375,-6.057064533,-6.018198133,-5.883390307,-5.477992892,2.007217599,2.715448372,4.288217941,spec-55862-B6202_sp14-239.fits,J232311.07+315454.5,5779.98
1684,1156964,-6.338516474,-6.381040215,-6.253178716,-5.917595029,1.646443361,0.816063122,2.784050416,spec-55862-B6202_sp14-240.fits,J232346.40+315006.6,5257.91
1685,643534.375,-5.758194923,-5.817148685,-5.547091961,-5.195069313,0.963125413,1.421690031,7.564404036,spec-55862-B6202_sp14-241.fits,J232322.93+315055.9,5347.09
1686,417256.9375,-5.44667542,-5.03785193,-5.034435987,-4.723776281,2.212932044,2.311491966,8.999228881,spec-55862-B6202_sp14-245.fits,J232341.68+315313.2,5592.18
1687,245569.1719,-4.656324685,-4.721159041,-4.556584656,-4.208266139,2.512793533,1.211861674,10.23608567,spec-55862-B6202_sp14-246.fits,J232246.51+314439.2,5717.46
1688,356932.25,-4.837844372,-5.075747967,-5.109689832,-4.880767465,1.893495741,1.119797404,3.998546118,spec-55862-B6202_sp14-248.fits,J232247.69+315426.0,5426.37
1689,254903.2344,-4.270339906,-4.685963392,-4.853845835,-4.737184346,1.279877084,1.146846166,1.404246269,spec-55862-B6202_sp14-250.fits,J232310.50+314617.3,4438.58
1690,375788.1875,-5.35816431,-4.958974123,-4.800562263,-4.487761259,2.502911374,2.462760931,3.17248523,spec-55862-B6202_sp15-001.fits,J233141.97+322219.0,6126.6
1691,1171689.25,-6.677119136,-6.351047754,-5.945582986,-5.413342118,2.467465822,2.10377101,3.616113163,spec-55862-B6202_sp15-003.fits,J233140.54+321626.3,6299.52
1692,399850.5313,-5.315049291,-5.235192776,-4.991442561,-4.571891427,2.229229817,1.156240132,4.489473076,spec-55862-B6202_sp15-004.fits,J233327.01+322835.4,5609.51
1693,719866.75,-5.995044708,-5.878766775,-5.597732067,-5.167751312,2.091391824,2.566990801,6.088464896,spec-55862-B6202_sp15-005.fits,J233237.78+321612.8,6015.07
1694,440553.3125,-4.964461923,-5.332488418,-5.40563643,-5.177105665,1.09355245,1.088735614,2.84926549,spec-55862-B6202_sp15-009.fits,J233251.61+322850.0,4560.36
1695,309832.75,-5.096318722,-4.99292016,-4.694633782,-4.237142801,2.144793211,3.433552387,0.843509851,spec-55862-B6202_sp15-010.fits,J233212.66+322629.5,5614.72
1696,1326158.5,-6.68376565,-6.538086534,-6.245416403,-5.785830021,2.424613475,1.955376371,4.410102814,spec-55862-B6202_sp15-012.fits,J233312.73+321734.9,6037.42
1697,123276,-3.730959594,-4.000866711,-3.947572112,-3.642147183,1.29394944,0.924085033,3.865049927,spec-55862-B6202_sp15-014.fits,J233324.46+322042.0,4939.27
1698,527774.375,-5.658299923,-5.53258419,-5.263046622,-4.828920364,2.291465309,1.764055813,3.210519332,spec-55862-B6202_sp15-015.fits,J233235.88+322201.5,5939
